locus_tag	gene_symbol	product	type	sys	LanzaTech	MeOH	NO3_lowO2_slow_growth	NoCu	NoLanthanum	WT_control	WithLanthanum	aa3_KO	crotonic_acid	highCu	highO2_slow_growth	lowCH4	lowCu	lowO2_fast_growth	lowO2_slow_growth	medCu	slow_growth	uMax	unknown	pc1	pc2	pc3	tsne1	tsne2
EQU24_RS01670		DUF2292 domain-containing protein	CDS	other	-0.6906548625713901	2.7502139694319125	-0.24265663113762034	0.09411789541550776	2.415719862253549	1.385193403421205	3.0460977240844063	3.4544789325163285	1.2094356150484975	-0.30671535616445	1.213848242842422	0.89469824540161	-0.08027420975519194	-0.38352149047941414	-1.8992175046714106	-0.2623072427995008	-0.6273377537156137	0.0	3.0519775258348347	-4.490513895087271	1.9360480926101789	-3.367922945540348	-13.854657	-4.236104
EQU24_RS01675		acyl-CoA dehydrogenase family protein	CDS	other	-0.43323358557083974	-1.0857888532536584	-0.9304133837474795	-0.2721942693183745	-0.66116505632388	-1.0192483115612438	-1.1474910619116763	-0.9575459765966374	-0.21314708888929929	-0.11087062754432452	-0.4639426813104976	-0.8160167979644715	-0.41710691234773695	-0.28312694888386697	-2.5730952131961273	-0.3613875374455979	-1.1938376618889475	0.0	-0.22592866332537362	1.9380206543270015	-0.8203994269389392	-0.2706197822812297	8.476959	1.3265558
EQU24_RS01680		amino acid adenylation domain-containing protein	CDS	other	-0.564960142535915	-1.120913624426728	-0.6744167578493856	-0.3140377619297783	-0.4486925392900061	-1.0337115859971686	-0.7093299336045287	-0.8254401160651919	-0.3528621684791964	-0.3016647221021733	-0.15014225034978043	-0.7253319339153559	-0.5663634885588775	-0.36225717893827525	-2.836173043220375	-0.4460412424470189	-1.3879865096851023	0.0	-0.2172721130398568	1.9688561146408161	-0.36131470059591886	-0.36241323009429827	8.486516	0.996919
EQU24_RS01685		hypothetical protein	CDS	other	-0.883669741875467	-1.3689026628043137	-0.6982154798407333	-0.4989526378155273	-0.4779107174241948	-1.2220062964367548	-0.7403618219095697	-0.9715069051879235	-0.2855159790502569	-0.32230846169058147	-0.09101949466657609	-0.9364121463763592	-0.6570520702449469	-0.456526376543925	-2.609554189750106	-0.532087558094686	-1.2394335320300978	0.0	-0.8888594242927542	2.483016251442101	-0.18698813668486758	-0.09485393689227886	8.694666	1.4047911
EQU24_RS01690		acyl carrier protein	CDS	other	-0.8713306123049397	-1.4296195175020523	-1.0434802570395418	-0.25130798853162706	-0.5233627898119754	-1.4267166570549272	-0.8237817733802355	-1.1065427337308194	-0.27439937636488154	-0.046962261549697425	-0.06657980927867382	-1.0182066023457756	-0.396331717170599	-0.7156986952927162	-1.9998955668798224	-0.19298725227670285	-1.0005437469375018	0.0	-0.723666855709298	2.295397452653014	-1.0000325348849095	-0.07964015393534556	7.5984077	4.560393
EQU24_RS01695		NAD(P)/FAD-dependent oxidoreductase	CDS	other	-0.5844899867723337	-1.2730759505505713	-1.045630409196398	-0.9203685965153736	-1.422557595191723	-1.275935465411464	-1.524058884625984	-1.1627008275073925	-0.6681786608356917	-0.4905965894968528	-0.8389384576791148	-1.4326799165848194	-0.9339516240275827	-0.39300436015854395	-2.412390029887466	-0.6966318301162036	-1.6950301006069406	0.0	-0.5336679461252686	3.5660350706984367	-0.3899496840230877	0.21162342286532504	11.704511	2.3645947
EQU24_RS01700		beta-ketoacyl-ACP synthase	CDS	other	-0.594221857302667	-1.379595294037117	-1.02392530710435	-0.9420232579977732	-0.8141927888743313	-1.5772561810609655	-0.40649997271685845	-1.4287072954198907	-0.6098595153128186	-0.5047843493200497	-0.6570327675440788	-1.3221189653325447	-0.9447906466399612	-0.37331269275658435	-2.665288086522513	-0.5927326765482446	-1.658004662729697	0.0	-0.38997488533029906	3.3748142546581907	-0.20658704602274217	-0.4004286980539343	11.569296	2.177744
EQU24_RS01705		hotdog family protein	CDS	other	-0.5956082055253986	-0.9425731333056397	-1.431747781092117	-1.1624480672837079	-1.2747503532685895	-1.5851389160105867	-1.4069463197111984	-1.7639162289149914	-0.5110762965900856	-0.6813381293405725	-0.8283231696753419	-1.3955860732524386	-0.9333101081263997	-0.19081250549677728	-3.468240155978564	-0.9527179061431585	-1.972151257450662	0.0	-0.4822866146853125	4.1653947257567445	-0.3211500252380003	-0.7558452693790867	12.847178	3.2385464
EQU24_RS01710	fabG	3-oxoacyl-ACP reductase FabG	CDS	other	-0.7549383088906744	-1.6353992671131694	-1.0993722564586141	-0.8908035481649872	-1.3870786657843568	-1.4568930227326744	-1.3510308980328165	-1.299641089518227	-0.7097699118096595	-0.6014540880212038	-0.7720201274483778	-1.4291149481221423	-0.9839945598017579	-0.3257965797779505	-3.091538500209436	-0.6592906457202452	-1.4591297738629607	0.0	-0.10121807479293757	3.712644551002598	-0.3176719152941002	0.12690304582831047	11.845593	2.4526327
EQU24_RS01715		beta-ketoacyl-ACP synthase	CDS	other	-0.25611370361999913	-1.6252589154024617	-0.9897107373770404	-0.6675517508464953	-1.3619395251881559	-1.2168880711371537	-1.4750274284845624	-1.0586310816097444	-0.5951621898903634	-0.31509068259171014	-0.3773861521531845	-1.2175811123643347	-0.7474515344766764	-0.6896598095576645	-3.0868748196670572	-0.4418485443948397	-1.3789323446846216	0.0	-0.46051462315412345	3.1970596282445367	-0.7277659166374068	0.22254829052240854	10.886894	3.1031284
EQU24_RS01720		hexose kinase	CDS	other	-0.6600891653602848	-1.2787609107053421	-0.8547684330397418	-0.7303502499564166	-0.8802367214776914	-0.9779693445741431	-0.8599984778710631	-1.1507995973964762	-0.2629792890652571	-0.3414197959754329	-0.23762929206107777	-1.1972981863522947	-0.6913859694666605	-0.5394700889266553	-2.43505130935528	-0.5094812072648867	-1.5089339380486195	0.0	0.1761981023703534	2.5431031466141265	-0.24337422559739674	-0.21577764078203898	10.071318	0.5285212
EQU24_RS01725		DUF2384 domain-containing protein	CDS	other	-0.011977559826135142	-1.5207067215938117	-0.48228126519949815	-0.27918536346223344	-0.2515629534455129	-0.7250829749631471	-0.46239474704649514	-0.2068426759433276	0.020205669860679662	-0.26302885310544016	0.07057896951194423	-0.982501228568345	-0.3481463835102516	-0.4246466374833282	-2.0164306690282965	-0.4621020194515652	-0.5497187603885424	0.0	-0.731562306765176	1.1553684666497464	0.10175586377583071	0.30102699890491164	4.732623	-2.019301
EQU24_RS01730		RES domain-containing protein	CDS	other	-0.7501433265323477	-0.3787673379906837	-0.6515143991485046	-0.6814540938341925	-0.24596087990329174	-0.9783824389740011	-0.18228051520665275	-0.8164117256726041	-0.06390413131884372	-0.5094180702569254	0.030696697876413933	-0.8167704517058045	-0.5299407702054577	-0.31141823172912186	-2.0635520227542377	-0.4215914688983607	-1.0257327457381749	0.0	-0.09081414751888586	1.4451715240932752	0.03778836392220807	-0.8677040532298355	8.549164	-2.6723206
EQU24_RS01735		hypothetical protein	CDS	other	-0.06378974093521943	-1.6277126354187161	-0.5439896698740796	-0.21802071249490582	-0.28321832768764044	-0.7397900482165916	-0.40559541916581704	-0.45486961981090157	-0.15632292323282676	0.09671073230536423	0.10714836382839889	-0.9411249731134352	-0.17488658267377608	-0.6305564447387654	-1.8617581897465663	-0.15154422508351167	-0.48576808314562336	0.0	-1.4646378355054188	1.2522601474539823	-0.5152661218578127	0.5372493840448596	2.6661825	4.0134654
EQU24_RS01740		diguanylate cyclase	CDS	other	-1.1942315877199465	-0.8877335094307117	-0.8554622774298117	-0.505047873261385	-0.2774841698173122	-1.0694240771299304	-0.4334171737803319	-1.196278343466246	-0.22446139813963445	-0.4025724327378813	-0.10208259529071538	-0.7424963887026591	-0.6090456964262554	-0.4270741682116157	-2.0055987842358145	-0.4395128169803304	-0.9116585680889743	0.0	-1.2878728802821666	2.184883440135825	-0.2487199441159841	-0.4248229261098693	8.214144	0.7196018
EQU24_RS01745		DUF72 domain-containing protein	CDS	other	-0.7682702034367415	-0.3542080039028946	-0.5422483014648813	-0.6223523348560727	0.014079842013600888	-1.2927131311658044	-0.16262276331213632	-1.0978204653518486	-0.3160279590496634	-0.7160831389261653	0.34998932778127245	-0.8137739529763991	-0.5866125271150562	-0.18612517344430363	-1.9335368881137516	-0.8148362026378609	-0.8170790451227932	0.0	-1.0259855820969161	1.7117062399260896	0.3189507333178439	-0.869909787204695	8.460614	-1.8199347
EQU24_RS01750		RtcB family protein	CDS	other	-0.3550883281976932	-0.884548885585378	-0.4304652652863379	-0.5101651931135359	0.3230086578395461	-0.9913212681230863	0.48494410295454593	-0.6969961383915537	0.050425044589638264	-0.42473711920883356	-0.14786577597852255	-0.9247681334432926	-0.7941969607749064	-0.3780938630996472	-1.8369769113617056	-0.7067756268002509	-0.8527603012970713	0.0	0.9715065967063954	1.043742066085706	0.5242012487616541	-1.0357718737251158	6.6857815	-5.473149
EQU24_RS01755		archease	CDS	other	-0.48590576115771883	-0.5749710089231819	-0.4577285873213723	-0.4584056062779373	-0.0676428498129191	-1.2954310237409539	-0.19590793201620293	-1.0338337552702823	0.0011416636324767786	-0.35905190960820504	-0.18623288910168953	-0.8138427150841206	-0.734425676431158	-0.6020133883550793	-1.3488292578857062	-0.6557667976948516	-0.9208840502404099	0.0	0.2072474813047047	1.4641760113736155	-0.12958884838392337	-1.001300147396262	7.666022	-3.7456417
EQU24_RS01760	cydX	cytochrome bd-I oxidase subunit CydX	CDS	other	-1.5202254458990803	-0.2738031937931238	-0.6556024550097046	0.12223412156741348	0.810090204308673	-0.4713268409844733	1.0023178827524477	-0.9036969136258092	-0.14487397339937133	-0.02386430973531378	0.686133630263382	-0.438423802978233	-0.30450680571634253	-0.4143144383279405	-1.550393253092381	-0.467245540449627	-0.3531957362307526	0.0	-0.7330698152619831	0.3074154169065338	0.007006558151518002	-1.029540802872609	-3.4107354	6.0419316
EQU24_RS01765		DUF504 domain-containing protein	CDS	other	-2.475045107314156	-0.7397525923707017	-0.8917621963609912	-0.7481217653303898	0.24194535902966377	-1.7209798295284824	0.4592683958170889	-1.6766926709142063	-0.5189418377310795	-0.43799457995201485	-0.35610468309189625	-1.1871809856711364	-0.5834251777785174	-0.5261104729479207	-2.1978712119695993	-0.49925431845961826	-1.1145699204903121	0.0	-1.557522657719247	3.2071750959587457	-0.11483432568228977	-0.7429147928506216	9.699063	2.6621375
EQU24_RS01770		SagB/ThcOx family dehydrogenase	CDS	other	-0.767569815685947	-0.4242629998792316	-0.31953084439505874	-0.9484214591139323	0.06679364373740361	-0.9138514457920199	-0.009670250858972006	-0.7940067124923514	0.6322712794412578	-0.881288775492165	-0.1297437860627118	-0.7400790396568662	-0.8825479490189545	-0.2688796147559559	-1.9735586870606512	-0.8187066247921707	-1.393772123955251	0.0	-0.2746152098025815	1.6758544381461717	1.0840956909846913	-1.2149583845620455	8.437164	-4.0083947
EQU24_RS01775		transporter substrate-binding domain-containing protein	CDS	other	-0.8388929379519332	-0.527175409126254	-0.6371145177519136	-0.5053913126958172	0.3073084600654401	-1.1338426556764902	0.2787579892299251	-1.1337287346400584	-0.15324811621584816	-0.40973940895781935	-0.06756633727224538	-0.9516265131704503	-0.49036423891812453	-0.38064217290102736	-1.8209433030643156	-0.6500111982900566	-1.0567519692428822	0.0	-0.6819865736323716	1.6907330954066764	0.11567243955319001	-0.9484264324637343	8.764906	-1.8115357
EQU24_RS01780		DUF853 family protein	CDS	other	0.1318722709148704	-1.100149058355512	-0.1441856127957509	-0.1205798377057008	0.7479090298125253	-0.6351497344049475	0.6709356759484519	-0.25838190219254603	0.08252550188616806	-0.27376500577342633	0.3850509829077658	-0.7083606006226038	-0.30649911803671603	-0.4545284944746524	-1.3955905767167365	-0.572911283394497	-0.290162038075774	0.0	0.0824616988572007	-0.02189686571732007	0.4946472566819968	-0.5250279044558369	2.4130697	-4.1555395
EQU24_RS01785		MBL fold metallo-hydrolase	CDS	other	-0.6662652892561118	-0.9005301954301848	0.23209773496740527	-0.17271647651294125	-0.13191129956645062	0.03178519250733674	-0.15549521181049705	-0.08480804145058896	-0.22553726950112776	-0.6600954358868655	0.19339370945270692	-0.5357561944882288	-0.4689797243358272	-0.13464687409071482	-1.0902861622176157	-0.5598944233081538	-0.15155869397604543	0.0	0.13536626896733872	-0.07657757351258888	0.8170212912058824	0.35091814714917	2.5238807	-5.3707166
EQU24_RS01790		heme-binding protein	CDS	other	-0.14188308778838649	-1.0644337156825021	0.6752465711056603	-0.26391769988090663	0.31916712730591557	0.516027221101344	0.28666117865890606	0.8226149168733591	0.2859239197056702	-0.5617697269838411	0.21974653885668438	-0.5387486854178968	-0.3278796900374049	-0.10311124603072223	-1.8974761825981947	-0.33077125845940736	0.26921854054587907	0.0	0.1699022867317495	-0.9667267901605805	1.4264853195888294	0.5475256215085776	-0.6959118	-8.635677
EQU24_RS01795		class II fumarate hydratase	CDS	other	-0.9535802741170618	-0.13548484293200155	-0.34469656088462614	-0.3851710693057408	-0.037657923396280234	-0.6977878054789937	-0.07149729302025769	-0.9357240878488183	-0.24219094165851443	-0.3248756981553359	0.03526288744218406	-0.4499089566197923	-0.6290153470471266	-0.19623176259058164	-1.628000613622348	-0.4637210463431355	-0.8930883910002261	0.0	0.21305935171178036	0.771234516912305	-0.041387419080076496	-0.9377961463146983	5.0335317	-5.971149
EQU24_RS01800		ISAs1 family transposase	CDS	other	-1.4349822136273893	-1.109985351913248	0.2487634323110447	-0.05352351985623192	2.200637361624443	-0.02276247750297588	2.015430134878874	0.020675468888042555	0.5069879845049372	-0.12777687017167663	0.49639731734649184	-0.39714677809754717	-0.09746969774328211	-0.2938273901086723	-1.2386735907608566	-0.5285842405245775	-0.35690806689705984	0.0	-0.09280191575808158	-0.8195192428483271	1.5003996128139703	-0.669421038383019	-3.7264407	-0.8046246
EQU24_RS01810		bacterioferritin	CDS	other	0.48569309511189335	-0.1930514627296952	0.40270403255339166	-0.12956886786461902	1.6065741181831685	0.617341044191992	1.656226550880048	0.7983122607228772	1.190664880007694	-0.6479420333411	0.763595605478837	-0.18469428384930725	-0.3477580807832768	-0.14757406786107669	-1.4007957686469115	-0.7690433820262556	0.22598859707108443	0.0	-0.03783804353834923	-1.9927830994030107	2.140684686780332	-1.1885904047060425	-5.6873655	-6.888357
EQU24_RS01815		DNA/RNA non-specific endonuclease	CDS	other	-0.8490023146452821	-0.551405255564719	-0.5204865449776417	-0.24992446571761512	0.27119031851170355	-0.9172698876321559	0.5082288770273302	-0.6580396634719186	-0.22687749010631766	-0.20580605607716299	0.19305584880332902	-0.5868053254557344	-0.29676263618064724	-0.3241276875037463	-1.3787707024641593	-0.3651800274164806	-0.3619151686530485	0.0	-0.8546057586071036	0.6794561333660736	-0.12486858073046797	-0.5881011650585248	3.718743	0.6596419
EQU24_RS01820		membrane protein	CDS	other	0.2599976332666471	-1.226448698792988	-0.15757985824275783	-0.3680874887855578	0.36266905068572947	-0.7688212850910944	0.4330283322335622	-0.28773948901311347	0.046191332279201656	-0.5341317365989515	0.3718459818245505	-0.7229774668609813	-0.5791628535416391	-0.37906077601668214	-1.5378960559615882	-0.6931755660912979	-0.40874058157393595	0.0	-0.4130047468013257	0.5353863119474829	0.761798807687989	-0.36992596844528536	2.6804705	-3.572019
EQU24_RS01825		hypothetical protein	CDS	other	-0.2013868506543612	-0.26128213080512774	-0.10980172092022208	-0.6885212239644279	0.8617759093959071	-0.796740304466626	0.98214066313825	-0.6236477610122083	0.17263952402862845	-0.5636823410915541	0.26540004993303573	-0.2832484541087277	-0.510447664495445	-0.13409353936820423	-1.9349433063183032	-0.8363831963493841	-0.6723297455209509	0.0	-0.27017106064613156	0.3361236508547565	0.9222382627061136	-1.5173188039960426	4.151369	-5.9411306
EQU24_RS01830	hflB	ATP-dependent metallopeptidase FtsH/Yme1/Tma family protein	CDS	other	0.1759593293087963	-0.361469137976148	0.2724172379481938	0.12898405022007936	1.3389713835934214	0.34303963305934465	1.2937012967394121	0.7238811824653875	0.5052515617715017	-0.0898629521148116	0.7893937364026947	-0.26354806430011973	-0.1113297066026693	-0.27237946091535453	-0.7768940081322715	-0.25897956220173485	0.4403992054532554	0.0	0.8790251668129628	-2.320100683265716	0.932235063537716	-0.6787597103233519	-7.2856526	-6.8141174
EQU24_RS01835	mscL	large-conductance mechanosensitive channel protein MscL	CDS	other	0.3048717515509771	-0.7730223401178447	1.0213268308723973	0.5936846891120968	3.0750351529286224	1.749693853866455	3.3017211545171694	2.1737055720182488	0.7530719976274991	0.2932779951146715	1.095525130891785	0.5200050551531568	0.21170066199438325	-0.006620565758089713	-0.20853153459226617	-0.15268104796133108	1.4459839108150123	0.0	0.9630065526350414	-5.166774387168763	2.1692787173155375	-0.2897815549244562	-12.078202	-8.014241
EQU24_RS01840		5'-deoxynucleotidase	CDS	other	-0.41211123180525	-0.11022365332635749	-0.38495823565884413	0.006336635501300723	-0.011355688312876512	-0.7374927220644858	-0.30244774595183904	-0.3803168731889188	0.0489154827014859	-0.06535372708713215	1.1136529357680425	-0.42304217026017965	-0.2575382645796163	-0.25254966596824846	-1.4032922576201656	-0.16367018583226586	-0.01634781750411632	0.0	-0.580778452789072	-0.3413941217977973	-0.37788294353189106	-0.58732791207148	-1.9848397	0.7418318
EQU24_RS01845		NAD(P)/FAD-dependent oxidoreductase	CDS	other	-0.6504663571261811	-0.662410284453286	-0.34697598672786945	-0.33256126635517663	-0.14690786757138388	-0.8047068772272716	-0.40412277687957615	-0.6709227243169457	0.10073086740509689	-0.49096835408524014	0.5417628472252125	-0.5460710026185505	-0.5666505105315935	-0.21347215529442748	-2.223974131058377	-0.6163854024913926	-0.8817318874233485	0.0	0.18943201035001775	0.8542990734760665	0.31135481004441434	-0.7364404444665351	4.9468384	-5.374814
EQU24_RS01855		type II toxin-antitoxin system ParD family antitoxin	CDS	toxin	-0.7804146757925264	-0.4825112884936981	-0.15139615072248275	0.09783469348592425	0.8810321133249872	-0.9105013051690553	0.7796323676465123	-0.41103012055581456	0.08013313396206291	-0.09759409402363878	0.776596335754196	-0.49697300873427197	-0.15967128667455946	-0.35351232799583765	-1.6534148285042216	-0.4223733725941461	0.06391381329835202	0.0	-0.7604991749998056	-0.15699805843209635	0.13487216782562836	-0.7898527517538024	-2.0424452	0.61868083
EQU24_RS01860		hypothetical protein	CDS	other	-1.2251780970830455	0.18525595874097472	-0.7005763166277424	-0.5061985368627933	0.6680014754628362	-1.0016688310747017	0.4019294522408507	-1.325583782508283	-0.27552008971037534	-0.31731312301541575	0.4322503326777527	-0.9770447564494981	-0.08130384526818683	-0.34779453306408087	-2.550713007264439	-0.059890909736639276	-0.8566008871457087	0.0	-0.9252397374660212	1.2769591087749952	-0.32596611329858344	-1.285846069755621	4.968392	1.0684538
EQU24_RS01870		PepSY domain-containing protein	CDS	other	-0.19695393678421394	-0.1732512158700645	-0.7548533924301961	-0.04970186432850564	-0.059439836650787545	-1.586410947553318	-0.24943654457329206	-1.4322643885597341	-0.3493722464331691	-0.5518702438709218	-0.3817077712548146	-0.7739525008533017	-0.20656947898733785	-0.33069891857306655	-2.253820703599316	-0.2977300647032625	-1.3178554698237697	0.0	0.5678986076869721	1.4571869173691212	-0.9628524314758649	-1.5196757358416866	8.675775	-3.09403
EQU24_RS01880		TonB-dependent receptor	CDS	other	-1.010876910069514	-0.37691438183042014	-0.05269361548772567	2.0799005099058996	0.13016395209907913	-0.9839578524670878	0.26483082246811723	-1.0838742240333545	0.022427037575158494	-0.24571264800314882	0.34380131524691965	-0.9072374442648029	2.00104566304986	-0.5183350892632095	0.35981611024690363	1.6880357717742798	-0.7521849134062617	0.0	0.3013880565756542	-1.6932200906388566	-2.7772662987018935	0.19536366849122622	-8.938625	5.8440824
EQU24_RS01885		DUF4351 domain-containing protein	CDS	other	-1.6094047829754543	-1.3790816345581722	-0.4904778553686843	0.2605044453254127	0.7409775391076754	-0.7124582367010919	0.8202120826256037	-0.4754214850745775	0.1825060740342515	-0.11743042281418736	0.007483621663305175	-1.182978075075228	-0.2163549191355429	-0.7061902220320413	-1.7810591241701967	-0.18548899524043816	-1.4187804063649225	0.0	-0.6881060170897447	1.3651466108684402	0.19261265759614465	-0.09556734913634303	1.1570059	6.9080257
EQU24_RS01890		FecR family protein	CDS	other	-1.6715502037547136	-0.6387132277018032	-1.1068013044469724	-0.1412213135286704	-0.5139385270881229	-1.8862256123637753	-0.7795230441926407	-1.4650499307073213	-0.7936630010065473	-0.5580065609374997	-0.8025955624404255	-1.0185825968382565	-0.2659076784316752	-0.46045212964881166	-2.080222287290428	-0.29918112271359903	-1.3629305376209189	0.0	-0.10494657089340677	2.823939237157074	-1.22897628378401	-0.6582922146740261	9.139361	2.8996034
EQU24_RS01895		sigma-70 family RNA polymerase sigma factor	CDS	other	-3.441573946872974	-0.6324308533018754	-0.6561743762119593	1.1087421608013008	-0.42734289338897474	-2.1345979719826627	-0.6696225907565714	-1.7112976910779893	-0.7067811226191361	-0.672486035071537	-0.6065527279942279	-0.8361914325505426	0.5118556484920184	-0.5735331319155081	-0.8763200018941948	0.16505693192008222	-1.887153830414956	0.0	-1.7420209259838286	2.7091037219449583	-1.870533121144636	0.10217269724248901	3.3145032	10.788964
EQU24_RS01900		RNA polymerase sigma factor	CDS	RepCurCu-no5152	-1.686770698768715	1.2586837643583462	0.8424066575374916	3.906791616567328	0.0785674776646074	-1.1897190642176454	0.13237341345912443	-1.2262271382985617	-0.11374627664880096	0.5499309056263417	-0.1852040727356407	-1.1943139246447878	3.7288485489054963	-0.2826620860414513	1.8584480872892366	3.4574589615134457	-1.368982404513676	0.0	-1.5766988905473018	-3.3688439508416312	-5.429687011475529	1.0785969717758388	-11.09627	5.1562004
EQU24_RS01905		FecR family protein	CDS	other	-1.0591391042074965	-1.5640609644317485	-0.5639200377741331	-0.447059132766016	-0.6193622250504984	-0.8408596286486245	-0.9605011025246807	-0.945155676787341	-0.7593817793318057	-0.725694396476813	-1.2778580984132386	-1.8966607809483438	-0.4573359555770624	-0.25895840063723885	-2.177779443204933	-0.414250822768958	-0.9466819567556993	0.0	-0.3437366902427729	2.8593948883859457	0.0035703038709724282	0.9106736566191864	10.413583	0.88049966
EQU24_RS01910		transposase	CDS	other	-1.378752612632224	-1.3351893177296108	-0.6109625929659604	-0.09477235984304012	-0.6183742929587337	-1.1197648762118826	-0.8454519260866599	-1.0017473298144302	-0.8237472743909271	-0.5117369795811681	-0.8502976412434715	-1.6217028268367324	-0.04231095241199348	-0.19786265825344285	-1.5251032840909131	-0.08740977331771217	-0.7432559746291677	0.0	-1.4110952312255765	2.383126461031928	-0.6508970025075237	1.0546304978046024	10.352045	0.8629663
EQU24_RS01915		TonB-dependent receptor	CDS	other	-1.559534874655355	-0.17364831516239898	-0.4961203711923029	1.3235144290403613	0.16793363586831575	-1.0604326311508732	0.2856944652603677	-1.0570739547167098	-0.28874245840117957	-0.3026518915515999	0.28025385077824594	-0.8441966358177765	1.2300102850350143	-0.45435231566280715	-0.6213374667285018	0.906283176443079	-0.7756388136573686	0.0	-0.7430323797904681	-0.25242308037538824	-1.9773919649941476	-0.14806756664392592	-8.546215	5.9044585
EQU24_RS01920		PepSY domain-containing protein	CDS	other	-0.5747554537821721	-0.40381587210581243	-0.24916920494634529	1.4561391515634385	-0.19482559792447957	-1.1610947481735479	-0.13843612887481535	-0.9964996353282769	0.04639316147623768	-0.21388132761650647	0.6172672705986775	-0.8621494069057545	1.7355885855079032	-0.4527413729119178	-0.49980419449491487	1.1067690225325664	-0.8985141552930505	0.0	-1.0732124373502234	-0.7468734428300259	-2.354986989879355	0.16040814106586013	-8.720344	5.8899903
EQU24_RS01925		PepSY domain-containing protein	CDS	other	-0.39447380769421264	-0.001471546554029105	-0.664352859483386	0.8525723615750694	-0.6089597178366997	-1.4835584223831109	-0.9050150639920678	-1.2214028013047384	-0.2862747233998919	-0.4650450294519717	-0.1975036172380229	-0.9819876682196941	0.7824881191082107	-0.3129420108378479	-1.8597660700054295	0.581244490519778	-1.39499735469234	0.0	-0.008913152967597522	0.7453197206208729	-2.141615118002448	-0.6220516962247722	-8.028235	6.360751
EQU24_RS01930		type II toxin-antitoxin system Phd/YefM family antitoxin	CDS	toxin	-0.023204369514073675	-0.9754045651540041	-0.7567446225936759	-0.49357692261521086	-0.9208662558705336	-1.274731992266809	-1.2586066724226044	-1.1750509676365257	-0.18328040483320285	-0.7051353505805351	-0.642554950092892	-1.1104897999907604	-0.4948607545980327	-0.6573522529672959	-1.411622095966235	-0.6622532598601869	-1.2820365923761166	0.0	-0.5730040722133747	2.493977708214641	-0.49918002806081574	-0.2623226807364903	10.076871	0.35845897
EQU24_RS01935		type II toxin-antitoxin system VapC family toxin	CDS	toxin	-0.451929975373668	-1.0326566469229115	-1.156035464521347	-0.7165357337176426	-0.8937829682718378	-1.772460167660987	-0.9228236304561532	-1.8557870823730962	-0.6319747597226213	-1.1033305989517903	-0.6552824197202998	-1.044386135157494	-0.8665421373837557	-0.6478195957818705	-2.2117026341988946	-1.0237953615432172	-1.3476917003456286	0.0	-1.423754661246481	3.855292299450657	-0.3023102824645137	-0.7506932726958631	12.012178	1.0656089
EQU24_RS01940		hypothetical protein	CDS	other	-0.45611441496656985	0.7178010383953979	0.11321350366405962	2.326782630796174	0.4740056830782319	-0.8435725323394193	0.9684301578068021	-0.8712889194253218	0.09530264261395648	-0.22273046739766197	0.21952175472672797	-1.097509709705271	2.431180382961482	-0.6453515263568442	0.13914484626144447	1.933117538291623	-0.8316437056983215	0.0	-0.7703382697663598	-2.129782047011388	-3.0281159666648962	-0.2764357312483285	-9.149201	5.7740397
EQU24_RS01945		DUF3450 domain-containing protein	CDS	other	-1.201925860294913	-0.7928692344207922	-0.6246750720088129	0.9131086228073513	-0.4283520263240641	-1.5493725858924958	-0.3817917082411087	-1.4241794826445437	-0.2462874846753884	-0.6458731025758233	-0.3218262464500381	-1.1387906383173	0.7541989556250837	-0.5255098187069207	-1.3061612265412785	0.7029515647445251	-1.1790050074571645	0.0	-0.4907924830847035	1.212799970879416	-1.8468331917783776	-0.08658487181563185	-8.050079	6.433261
EQU24_RS01950		hypothetical protein	CDS	other	0.14452079163838488	-0.49539982846881353	-0.4055857363768387	1.0061130635871025	-0.3927909207296367	-1.0482233175316082	-0.3970479963790634	-1.0010078774190163	-0.13168223534802254	-0.25638930608705507	-0.1864765470324366	-1.1317004004014921	0.8505597064688126	-0.4063043920981556	-1.1709009587860197	0.6193607821377212	-0.920500294070081	0.0	0.036087752553597155	-0.0072276757339814965	-1.8877566675715955	-0.1383205933696601	-8.196886	6.1886005
EQU24_RS01955		MotA/TolQ/ExbB proton channel family protein	CDS	other	-0.19425916204460417	-0.5601910824382819	-0.16385465280963013	0.3615476340840126	0.05902983027046863	-1.1072029282678075	0.6973605131033519	-1.0810870863028283	-0.022523070264711727	-0.673730357550796	-0.2698261677420562	-0.8638245665306958	0.33414640178298566	-0.4813148920118682	-1.3900894569059759	0.15396475280582778	-1.6026749040501909	0.0	1.04109958236707	0.3990960937375883	-0.6876105801480512	-1.0099286413985942	-7.827392	6.4988346
EQU24_RS01960		biopolymer transporter ExbD	CDS	other	-0.6332431445759963	-0.7690072601010854	-0.19297030196375978	0.939784238023724	0.364305983274105	-1.1979845980465622	0.5985416822577467	-0.7182602320507542	0.06625962473143869	-0.4891520017907676	0.39948152598005726	-0.7546982430608491	0.7527223170570192	-0.4134312587128599	-0.5246586834633538	0.6099974459718056	-0.28864474521680183	0.0	0.42809871844108777	-0.7690893945404008	-1.115910530232163	-0.3635913496936032	-8.452934	5.9698863
