locus_tag	gene_symbol	product	type	sys	uMax	lowCH4	NoCu	lowCu	medCu	highCu	NO3_lowO2_slow_growth	highO2_slow_growth	lowO2_fast_growth	MeOH	NoLanthanum	WithLanthanum	pc1	pc2	pc3	tsne1	tsne2
EQU24_RS05390		hypothetical protein	CDS	other	0.12617188158739295	0.014542555467027547	0.0	0.07606794953310533	-0.13897177925352522	-0.6793439257314353	-0.2425303003760443	0.9332581598502597	0.0038963079443071424	0.5830557495806079	0.6947618355140215	1.0309022070871356	1.191797264536955	-0.37223014517081304	0.06295900496167313	3.8574398	-10.150694
EQU24_RS05395		hypothetical protein	CDS	other	0.0482676014117735	-0.7143556918047452	0.0	-0.13662347834545055	-0.31271256632887495	-0.15227800867001848	-0.16784328061303252	0.8217746076906061	-0.3394663346926678	-0.768292437998392	0.5230855296995273	0.723433430271884	0.14746016966371345	-0.6090816671973662	-0.1882915727617217	-2.5475714	-3.6657095
EQU24_RS05400		filamentous hemagglutinin N-terminal domain-containing protein	CDS	other	0.16426592816243613	-0.5429211878803142	0.0	-0.1264819920734385	-0.18401243519718824	-0.13540842103547712	-0.32919962933247665	0.4152276795506635	-0.1843848363712449	-0.29477205835707704	0.48010763643546545	0.7078144380830211	0.3767881012246081	-0.2577981367164864	-0.43409678836242765	1.2708472	-6.0999804
EQU24_RS05405		ShlB/FhaC/HecB family hemolysin secretion/activation protein	CDS	secretion	0.14491734852896704	-0.47712350931161784	0.0	-0.1121173768390038	-0.11386165731600084	-0.6045832923857959	-0.42977292612876855	0.3769775206085663	-0.12168195985161434	-0.0459519407963088	0.5302069772521416	0.5427604214926636	0.30464083525993146	-0.31605077041633084	-0.274554710827742	1.4594917	-6.767818
EQU24_RS05410		hypothetical protein	CDS	other	0.012113163556761232	-0.4038321417606996	0.0	-0.2030536292231222	-0.2664657345668801	-0.5802467880101543	0.03953135773281106	0.8251164578459943	-0.13042066584846618	-0.36589006431062965	0.7624291211274545	0.8521939822962626	0.40725038763381005	-0.9592651051552902	-0.34827095378846473	-1.6193659	-7.725682
EQU24_RS05415		DUF2341 domain-containing protein	CDS	other	1.0689270696491104	0.10731864364815023	0.0	0.13199934617909562	0.2504808058705534	0.2045370534922692	0.19163134064080495	1.0207500466752697	0.6008618608182921	0.7988112844251507	1.2389784705039288	1.4890233501851378	2.8877859015996834	0.36671715564079194	-0.04066010968022327	10.083808	-6.314051
EQU24_RS05420		biopolymer transporter ExbD	CDS	other	0.00010983717190148693	-0.5394276401105795	0.0	-0.5889526875913458	-0.6272846782494794	-0.7311740402897824	-0.5887957339436257	0.1272250859663905	-0.1838522265465263	-0.17336030838150696	-0.49008013148336865	-0.3940459827916611	-0.9902428571496178	-1.0269387721552654	-2.146688460644051	-9.499863	-4.515607
EQU24_RS05425		energy transducer TonB	CDS	other	0.09951624354487759	-0.34784072521167825	0.0	-0.12047767165272187	-0.2897393668975481	-0.4454425542524958	-0.5670904603014839	-0.29337899653714533	-0.07122396559268052	0.039054516762835056	0.16260375787398806	0.2003982033550076	-0.040138802565326655	-0.04702240258793681	-0.7600514421129839	-1.5253432	-0.30778614
EQU24_RS05430		hypothetical protein	CDS	other	0.4076678889912999	-0.35762126170618197	0.0	-0.060921428205545164	-0.14456969856064358	0.27699457764588364	-0.41843237240882464	0.5437585257602978	-0.1935252320363471	-0.3984652098061194	0.10283237143771361	0.1610570223759029	0.6243769303618116	0.3919720867290346	-0.5557688622877548	4.916269	-1.3361018
EQU24_RS05435		hypothetical protein	CDS	other	0.4686837284919659	0.13654727228635927	0.0	0.3848177597004261	0.5432305460804174	0.7415588974105067	-0.07027692807670546	1.1034153295878593	0.281717666806328	-0.1155616518571615	0.7341181791209053	0.6347656573207943	2.5270946424073797	1.6247427657082483	0.9380468419353661	12.616882	4.069314
EQU24_RS05440		tetratricopeptide repeat protein	CDS	other	0.1888109833725821	-0.38258208663534005	0.0	-0.1731666850817613	0.03898656643123524	-0.04540806496217831	0.22971945533749497	0.8262770596401687	0.015796054158097043	-0.047939404859954855	1.5111842716547712	2.270280640892155	1.4674411794906537	-0.948409761589939	-0.21297787227149922	2.1723874	-10.690619
EQU24_RS05445		redoxin domain-containing protein	CDS	other	-1.0394141346887291	-1.1016285140535076	0.0	-0.25329859633094537	-0.3724615219531716	-0.3630732200542293	0.4749001537128123	0.7697600504430967	-1.1144224894471508	-1.8521903895199634	2.4792441153049274	3.3812406367979424	-0.4338712261232443	-2.668927204412471	0.8741210980199892	-8.042704	-9.351966
EQU24_RS05450		MFS transporter	CDS	other	0.08456315901502184	-0.5989997280073249	0.0	-0.07464698865444443	-0.4978753862047639	-0.12363002220259155	-0.024060558693149905	0.36766212547794086	-0.21444153653181078	-0.9076633581960727	0.010747003601475508	-0.1725348009401474	-0.16737769249766987	-0.1872416070925879	-0.3333580409201534	-0.3253891	-0.87874347
EQU24_RS05455		hypothetical protein	CDS	other	0.06215322533254516	-0.1086982348171123	0.0	-0.34959958000193503	-0.46416594741753214	-0.34831372111474335	0.32575163465103196	0.5509123312859501	-0.09248509918016642	-0.17308835187548974	0.6375994391757804	0.4426014075444122	0.4094957687838875	-1.0668490077110462	-1.2533172611824333	-2.6920772	-10.228768
EQU24_RS05460		hypothetical protein	CDS	other	-0.1391016838832472	-0.5812889079742831	0.0	-0.11971834624805595	-0.08443089935410587	0.02524913991813394	-0.18068704017099207	0.4992755741541219	-0.4878820048613457	-0.7087826312078799	0.5939102127559932	0.8147675918996826	0.211182270480468	-0.24875774296348813	-0.1139252840941911	-1.3622365	-2.5398924
EQU24_RS05465		outer membrane protein assembly factor BamE	CDS	other	-0.4049631036955518	-0.7000878022807455	0.0	-0.3084034408276341	-0.39012348231376	-0.0905775168810635	-0.028289006376418773	0.21317039708047258	-0.7695292547758874	-2.127624334002539	0.0007166363784836591	-0.15496914063427997	-1.1818025727205252	-0.5160204342978885	-0.35957319873434196	-10.153204	2.8170385
EQU24_RS05470		5'-nucleotidase	CDS	other	-0.06580644122243169	-0.44120569405608145	0.0	-0.1400166507527331	-0.20885081797554958	-0.16628812047070984	0.15020185335349903	0.830709071653022	-0.2787112995301891	-1.2494722789158186	0.43499981155687517	0.18015460543085984	0.13771675496652	-0.36968358221541603	-0.02690464711065465	-4.405327	-3.613438
EQU24_RS05475		hypothetical protein	CDS	other	-0.11829097122580892	-0.35128537301270457	0.0	-0.02739294731775047	-0.2057442591044705	-0.2541856355477427	0.0966688164925801	1.052566203771334	-0.2591619631806023	-0.9340274493202311	0.44283904560715337	0.6145862145993282	0.4364429641350818	-0.4001200068997753	0.2732053872010508	-0.7989755	-4.9104943
EQU24_RS05480	epmB	EF-P beta-lysylation protein EpmB	CDS	other	0.13343603357887743	-0.5789365880409224	0.0	-0.05050990508306918	-0.020517911756397198	0.2214089593762041	-0.21305100572099744	0.5685863354812902	-0.3665636743263411	-0.9209376263613488	-0.35193604851915766	-0.5521761797785263	0.12219150276642123	0.7294429065946235	-0.15937954546255195	4.5664587	2.841122
EQU24_RS05485	efp	elongation factor P	CDS	other	0.551360384076264	-0.43027759749939054	0.0	-0.024136346574737687	0.362725087447714	0.4397676610127235	-0.6630203638577598	-1.0880995356180383	0.11531783239858791	-2.466580324437001	-1.1296335382221765	-1.5573660809135834	-0.5865607706842634	2.347680975352247	0.01586874593821824	6.2625856	10.283468
EQU24_RS05490	genX	EF-P lysine aminoacylase GenX	CDS	other	0.6853792081137311	-0.18808569394867589	0.0	0.16887102121557376	0.3016447872216463	0.47735069259310403	-0.6695399615558131	-0.26253240330951755	0.2442145431968963	-1.851368351734626	-1.9322331145526157	-2.452686118009159	-0.05338774437811702	2.9672355016348404	0.12129520550657137	9.404679	8.964971
EQU24_RS05495		hypothetical protein	CDS	other	0.6371654806818094	-0.6976983520944698	0.0	0.005120857524587473	0.25528118908044545	0.30706122757731613	-0.8744585264889455	-0.18180140098353215	0.05427126584106165	-1.2092967162825072	-1.2446685664677462	-1.5432627135712735	-0.15145268456404726	2.069793050648634	-0.22175608466659075	7.3965707	8.897923
EQU24_RS05500	rapA	RNA polymerase-associated protein RapA	CDS	other	0.24611163750413328	-0.49672727574430414	0.0	0.05199079949822544	0.32120067839216887	0.27413009255074894	-0.7719621836894102	-0.006226773140363286	-0.15829831103041872	-1.5582781316613095	-0.7968965936452536	-0.9527451539901681	-0.1181852386456629	1.7806120845455353	0.2681454501220631	6.906017	8.558406
EQU24_RS05505		sulfite reductase subunit alpha	CDS	other	0.26103128784342716	-0.49438940047367513	0.0	0.11284499003460667	0.3928568903216795	0.3181478151924239	-0.22546048080872882	0.2317232791345345	-0.2604003406849646	-1.9875455680780016	-0.4011565764529229	-0.5930890801279666	0.1785917827150443	1.5918074242644136	0.8538851775082645	3.5329673	9.524027
EQU24_RS05510		hypothetical protein	CDS	other	0.06723351276148769	-0.654796365916017	0.0	0.14824921416956585	0.2820949856417297	0.19415635493562075	-0.1983961863695211	0.3329447065463935	-0.37114396870828087	-1.7582955629577688	-0.19905650128881927	-0.33699622758243825	0.0849903235812507	1.2541731571068793	1.0110906559889863	3.0171325	9.39027
EQU24_RS05515	ubiF	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	CDS	other	-0.08415445888518176	-0.5593065588193404	0.0	-0.04221630052431053	-0.33545693573093954	-0.0896080932517355	0.16662308480073224	0.5859491363055684	-0.3743655185193692	-1.4012468034889836	0.17069992696315	0.020151636877569715	-0.12683099150462332	-0.1707828496015102	0.17448531889598656	-3.899875	1.5326706
EQU24_RS05520		multicopper oxidase	CDS	other	0.49678658443402784	0.3814125189978451	0.0	0.05860357995360129	0.14743019451074782	0.4776092957269816	0.9579755688507682	1.466394887620032	0.4050039054639201	-0.5897523629861643	1.894861772899749	2.203135402079781	2.831534312034822	-0.43779571764291814	0.4056999138198765	6.8574553	-9.112339
EQU24_RS05525		pilus biosynthesis protein PilZ	CDS	pilin	-0.488294855477669	-0.4985253041906245	0.0	-0.04862169854259146	-0.46067234012368335	-0.3460063273395426	0.1374024052439115	0.5116500505928536	-0.6804756715190381	-1.1542149261809604	0.6897941811616775	0.621938522143056	-0.3556169207734853	-0.8164018382535861	0.2649688425828494	-6.107602	-3.5081468
EQU24_RS05530	glnD	[protein-PII] uridylyltransferase	CDS	other	0.052489226242705626	-0.6589727543012771	0.0	0.08507938031593715	0.2298307901316042	0.26868596611818013	-0.37524016104431956	0.47409973296987623	-0.40199227524702436	-1.6625353631420263	-0.48773242554262947	-0.5337726591688363	-0.03496468029546302	1.2757008581564786	0.6626087294665673	2.8078244	9.334453
EQU24_RS05535	map	type I methionyl aminopeptidase	CDS	other	-0.03629276645468518	-0.8858243906623336	0.0	0.055410486710359814	0.21365018165628458	0.16532963850707438	-0.2542961969764837	0.3641184018235775	-0.5430534205208669	-1.4121071514285952	-0.3357744534207662	-0.4101654975080832	-0.1730665311082008	1.0412633770758803	0.6581175107022074	2.4366746	8.966197
EQU24_RS05540	rpsB	30S ribosomal protein S2	CDS	other	0.469766616068897	-0.6394185911121177	0.0	0.0861763262919537	0.36984687681663103	0.4962950134417854	-0.5099901445463579	-0.04200304796079326	-0.1909391483949907	-1.1078247834505297	-1.2966263872361994	-1.4830211661523676	0.09240610157579757	2.274685795739639	0.09036075546419015	8.008428	8.590214
EQU24_RS05545		elongation factor Ts	CDS	other	0.81603879919966	-0.43927389279732576	0.0	0.26876877685084827	0.5781265446547168	0.805333030121772	-0.30445982249481035	-0.10437470654427257	0.12301907825201379	-1.7811099165616928	-1.5990395693313035	-1.7723389193646961	0.5585444084552108	3.1620104389085446	0.7002049786533514	10.086521	8.461145
EQU24_RS05550		UMP kinase	CDS	other	0.19682132487194814	-0.8666608082195578	0.0	0.14074839750169824	0.26925344855848315	0.3459082826567205	-0.7293361922451185	-0.36117308402713977	-0.6141396370224801	-2.2611679193875607	-1.6126848778734517	-1.761916349769922	-1.0122159824188524	2.345524227151966	0.7061117025103634	7.934798	11.62789
EQU24_RS05555		ribosome recycling factor	CDS	other	0.13476973586320098	-0.5708047498414255	0.0	0.15617828537269388	0.2542622102761026	0.3913733438214936	-0.7094104478824892	-0.3952981378723367	-0.6706776614095686	-2.5539420671988164	-1.6812061041066446	-1.8567880085980188	-1.044603002127789	2.4420089535326768	0.7283277757622874	7.975818	11.681176
EQU24_RS05560		isoprenyl transferase	CDS	other	0.24914554062156247	-0.3435287760853561	0.0	0.1596706564004837	0.29339078472835095	0.14752659761562953	-0.18861991410442594	0.02693525052283916	-0.3663591967926561	-1.6764899343500739	-0.576126811476122	-0.5714728678848923	0.11387312997310779	1.567780753355347	0.8156213660096174	6.3155985	8.078973
EQU24_RS05565		phosphatidate cytidylyltransferase	CDS	other	0.4302461873685721	-0.1327927539223918	0.0	0.20767631900969236	0.25197573026298853	0.2940153368280646	-0.12377903703730202	0.004180592544675942	-0.30019591975619364	-1.8006193560981008	-0.9307452733184949	-1.088238154433439	0.2072568572300915	1.9672964768263195	0.7229942605604917	7.986021	7.715616
EQU24_RS05570		1-deoxy-D-xylulose-5-phosphate reductoisomerase	CDS	other	0.4350711983940305	-0.24081406319454293	0.0	-0.011433560918796831	0.14984012417609538	0.2564168074928535	-0.3587309762608999	-0.35244147540956616	-0.15083897514716496	-1.6529895493563265	-0.9618722780442969	-1.1736410971199924	-0.16850278036522584	1.665977982215667	-0.11920972814495567	5.2587132	9.16393
EQU24_RS05575	rseP	RIP metalloprotease RseP	CDS	other	0.6354168066727248	0.30317614202627413	0.0	0.14563674071369428	0.2952695304442376	0.22725235151668755	-0.20530355445702717	-0.028323056614069655	0.31989593017619955	-0.7988058366707106	-0.6400947790549167	-0.7703396156356332	1.0685083893697642	1.8720533979828498	0.020368679305752594	9.866784	4.8714476
EQU24_RS05580		hypothetical protein	CDS	other	0.6505789672106725	0.3988751015031861	0.0	0.17484305645811252	0.1309649512397701	0.17684357469513876	0.04623275299397826	0.3771006752732384	0.4850750935117043	-0.4701873621305068	0.11924433524535323	-0.4261228734968935	1.5863406359721548	1.289669879680093	0.0448987645564203	10.33156	1.2802684
EQU24_RS05585		DsbC family protein	CDS	other	-0.03618762896969443	-0.5685632686537861	0.0	-0.1107943936188676	-0.12129822413181933	-0.030525908121395152	-0.8701235989500988	-0.30631991669298836	-0.5131596529830451	-2.1137091202708946	-0.49899334903054715	-0.35776803012841607	-1.0825715280981345	0.6526256139859462	-0.03577102177526512	-3.8071687	9.680584
EQU24_RS05595		bilirubin oxidase	CDS	other	0.33970211670559247	-0.6686971266868968	0.0	-0.04316941971137496	0.26487940372852786	0.1601454251958231	-0.12705100560954743	0.4005858535491074	-0.0853268698706364	-0.24994979540346227	-0.17167583509338658	-0.12143969287394706	0.7166911129933647	0.912752596367907	-0.13483468974241858	7.1703053	0.8924327
EQU24_RS05600	mutS	DNA mismatch repair protein MutS	CDS	other	0.6130333095229693	-0.3266699424077195	0.0	-0.10090669061784968	0.11213041808061898	0.38137670253980305	-0.31072944137405606	-0.008626598937166734	0.2173599536053126	-0.5970762211040951	0.18715684107876646	-0.01493060340487446	0.8267539629544035	0.8523168420535325	-0.6210470415232034	7.6962447	0.93456507
EQU24_RS05605		CinA family protein	CDS	other	-0.11204782683039763	-1.0695504537333314	0.0	-0.31123128021533236	-0.37018623837552217	0.05980189295013668	-0.4679546383258101	0.18948387120792234	-0.6957683999170788	-1.4544068713060958	0.45628538841850225	0.20464240138955025	-0.9042380914185284	-0.5676324194052571	-0.6061980797007026	-9.03742	3.8708565
EQU24_RS05610		Gfo/Idh/MocA family oxidoreductase	CDS	other	-0.1070222679026509	-0.7028009638563046	0.0	-0.27388184743735694	-0.6240763193680015	-0.044183608527130054	0.20423396119601495	0.3109264667151639	-0.4231521696553933	-1.786639250594173	0.526913715367914	0.32507102593274256	-0.6335173915476887	-0.9735859883027127	-0.49982141196211266	-7.4954476	-0.176179
EQU24_RS05615		nitrate ABC transporter substrate-binding protein	CDS	other	-0.011029854819521845	-0.45909084674881706	0.0	-0.16343393322539831	-0.4375188433076182	-0.25160940003868854	0.14548156913284163	0.7685181780721042	-0.1980656238232413	-1.0381448126193222	0.7263409306859381	0.6675600219941644	0.1698967507390836	-0.8889830579264637	-0.2386764562125729	-3.883888	-7.255122
EQU24_RS05620		ABC transporter ATP-binding protein	CDS	other	-0.31090549682094293	-0.6816901756045142	0.0	-0.1598536873522495	-0.3087786340714574	-0.3243398655179078	-0.45977705174140093	0.6971852313723879	-0.6193353470978671	-0.758048159156772	0.4849105985783012	0.5169217349029249	-0.3542660335952169	-0.643845442049144	-0.19890190206038624	-4.8788867	-2.8182518
EQU24_RS05625		sel1 repeat family protein	CDS	other	-0.11719581926905015	-0.9532172337212904	0.0	-0.5809614443195474	-0.4431820621911533	0.39996162996462176	-0.1539520658618942	-0.14268569120150476	-0.9440184892000594	-2.114980305076859	0.28940836383883606	0.3348343457969614	-1.3009189286152156	-0.8728531982062043	-1.3674119670347327	-10.614031	3.4462426
EQU24_RS05630	gltX	glutamate--tRNA ligase	CDS	other	0.1634808416898638	-0.7669290127174511	0.0	-0.04977978322340255	-0.1129261540707564	0.30195170426742474	-0.2912102312679912	-0.027666799811915405	-0.25552975852736726	-1.633277793837246	-0.1059381307461988	-0.20743211231472847	-0.27859698024387397	0.6277702962591891	0.015217780021137148	0.3994813	8.044017
EQU24_RS05635			tRNA	other	0.47483348235521033	-3.52602714056474	0.0	0.2992704532590031	1.0088242862647456	0.6072998568755357	-1.1740143628300337	-1.3609547753581468	0.878754161196525	0.43759076674092895	-4.626842440722083	-4.337015752159204	-1.2195155954114076	5.336212259060944	0.46550588696694783	9.123556	10.420387
EQU24_RS05640			tRNA	other	1.1166929331369786	-0.7115215898475005	0.0	0.5834740410465757	1.2641343703966437	0.30438197608062134	-0.32916143056250174	-0.2856449124400839	1.363912617456697	1.5305265281024476	-3.9123244917887923	-3.8577603431448977	1.8071760423942307	5.613732928877349	0.5513613154429566	11.706513	6.8640904
EQU24_RS05645			tRNA	other	1.7124740983833073	0.24694505083926896	0.0	1.0038347093837259	1.6843870240765173	1.0761225499335212	-1.6215365190571838	-0.826721149518415	1.5924406107840094	3.0785305154973535	-3.45436567373552	-3.871266106841177	3.405292711371151	7.513499694393785	0.4480785583549504	11.802896	6.8247666
EQU24_RS05650	bfr	bacterioferritin	CDS	other	-0.08256370516305307	-0.9436812947411817	0.0	-0.22492022831989086	-0.3040969136180745	-0.09604214450928135	-0.34053642590362515	0.17883331286734488	-0.6256621686212972	-1.7488935914357522	0.9398134378314167	0.9245467148336168	-0.6418251836374208	-0.7925834305428641	-0.032082513879837175	-8.125922	1.1915783
EQU24_RS05655		exosortase system-associated protein, TIGR04073 family	CDS	other	0.2960464444258646	-0.0813030960984541	0.0	-0.12796087415910642	-0.3048294532592502	-0.09634738269616756	0.44662584429372343	1.3570642223011364	-0.009712253110792199	-1.0103591374270617	1.0252759529783344	1.0709902375464033	1.1090522630538426	-0.9049205627688665	-0.11076429566443118	-1.3668804	-9.485467
EQU24_RS05660		TIGR00730 family Rossman fold protein	CDS	other	0.027010378583146196	0.14702763513407544	0.0	-0.13837246319786392	-0.3170376369099277	-0.1462243028701008	0.1476527788640116	1.2485185582900473	-0.20130568429290627	-0.9074300380209435	1.214935929346713	1.2555393397195334	0.9421343874922817	-1.018578753991654	-0.21291446570063594	-1.4478736	-9.574032
EQU24_RS05665		hypothetical protein	CDS	other	-0.29614432627008147	-0.4429593550869289	0.0	-0.1930894915612082	-0.44203328745105164	-0.28215871996757547	0.07984909399819115	0.6886399247454347	-0.4412257530205918	-1.1132574901492733	1.094493177089614	0.86297192813872	-0.05985539812054807	-1.148007316012786	-0.19153966869257144	-6.212089	-6.2748756
EQU24_RS05670		OFA family MFS transporter	CDS	other	-0.20254708950091485	-0.2848690144853928	0.0	-0.15849379804395874	-0.41932253118660007	-0.2696733393851678	-0.06949296865448394	0.6062996337646426	-0.3531123323452834	-0.5654238877607985	1.4346589230051996	1.4673545134783064	0.3763183875685288	-1.2517478244305102	-0.3035386222193242	-5.1177406	-8.489972
EQU24_RS05675		transposase	CDS	other	7.719277368785177	0.0	0.0	0.0	0.0	0.0	9.902121704609028	9.599575511221301	6.506080499662978	0.0	14.577891549673895	14.52754869885404	17.55936420398376	-10.077937117333969	3.734603975217955	7.272445	-13.079101
EQU24_RS05680	gor	glutathione-disulfide reductase	CDS	other	-0.5359517328789525	-0.5538816942041229	0.0	-0.02017360884380326	-0.39032435033996293	-0.3157982679437015	-0.20350756835475226	0.8922562012798544	-0.8976114142608246	-1.7049289096101412	0.5303587243258703	0.47393545403879106	-0.6148755922176743	-0.6577997970711756	0.6007117265566924	-10.469919	-0.71768075
EQU24_RS05685		peroxiredoxin	CDS	other	-0.9172841083173026	-0.8207476096760603	0.0	-0.21173322490286697	-0.646533834253931	-0.536651235342654	-0.564969011277771	0.6364056853688642	-1.3409626653598075	-2.2736947775490477	0.2756283616240908	0.2901063364898263	-1.8954558134139625	-1.2080052798452097	0.22296780069028646	-11.930568	1.4453969
EQU24_RS05690		ferritin	CDS	other	-1.1603639889834612	-1.0414469361166965	0.0	-0.20511974478840286	-0.6088798993644768	-0.5195090739864787	-0.9941456034438518	0.5649824358206078	-1.734372277134596	-2.2847527464668493	0.3033057226652209	0.25847201258673586	-2.375752869008394	-1.1493600859484427	0.3311470912481075	-11.955484	1.8440391
EQU24_RS05695		DUF3375 domain-containing protein	CDS	other	0.626887427449167	-0.5034247692513178	0.0	-0.09423482259393101	0.027863476417947314	0.30509313342736033	-0.2088780745738395	-0.03841297497223688	0.2613353877112878	-0.64454719303814	0.16569638593872432	0.1719970411460516	0.7328919878847984	0.6614080444248382	-0.5230757900947405	7.571576	0.75271714
EQU24_RS05700		DUF4194 domain-containing protein	CDS	other	0.2730119631850712	-0.7543890145268185	0.0	-0.2578138338320673	-0.1258178857745521	0.34821867211759666	-0.4361787902162082	0.07351509753208371	-0.1736985931664616	-1.3986760073888365	0.02009854527897241	-0.030694119569425294	-0.21858596810051534	0.2635574070668795	-0.7297320749194828	0.0020979866	6.3992186
EQU24_RS05705		AAA family ATPase	CDS	other	0.4392901404692934	-0.4662592373859176	0.0	-0.10102306052980163	-0.03962257676620808	0.2759895005126966	-0.2691126404849238	0.015706716400913246	0.07900695234339722	-1.1031203672888663	-0.39591183959566434	-0.3929399804811631	0.21052590849314667	0.8482631442449133	-0.48541807712403223	4.348801	4.953927
EQU24_RS05710		hypothetical protein	CDS	other	0.5474297722016135	-0.2992724941754873	0.0	-0.08649043811444149	-0.04530017922639688	0.2103899005116085	-0.013892620619642079	0.3536736344388645	-0.04777558054744878	-1.1218316885591613	-0.23980919551847696	-0.34564174712357204	0.4712633110970864	0.6770064410247713	-0.3520791078341366	4.2493105	3.6975553
EQU24_RS05715		hypothetical protein	CDS	other	0.49842788470755467	-0.34261740344210845	0.0	-0.05817502836966457	-0.0501108213087022	0.1793011935542088	-0.2971137630225355	0.13558274976934762	0.24726738820099212	-0.67905685244649	-0.5284053445098118	-0.6301354798089023	0.45245723886392747	0.981670416048147	-0.5746952488822414	5.5141063	3.8263402
EQU24_RS05720		SulP family inorganic anion transporter	CDS	other	0.5849921279327255	0.11674231556783413	0.0	0.40874512817367603	0.5595739885316163	0.3943698216607759	-0.2445302086282977	2.491327527857379	0.5283373606292101	-0.9589639360788821	-0.7360384896286628	-0.7864938645189703	2.242401302439129	2.096743380190164	1.3316549173353016	13.409299	4.900249
EQU24_RS05725		hypothetical protein	CDS	other	0.19982953578764445	0.09815614307751336	0.0	0.055565652714354805	0.31755512657600055	0.004533391078465573	-0.06595791564950929	1.1303413680185588	0.17151037432009963	0.761590549177544	0.20412392512325198	-0.34163557789132015	1.741651946815207	0.9221098246943433	-0.25606465288217856	10.04055	-3.9632423
EQU24_RS05730		HTH domain-containing protein	CDS	other	0.014164601723770357	-0.22249524753162897	0.0	-0.1678775702629971	0.08421608303228645	0.009544823236830594	0.189425808796721	0.5076172130103543	-0.03475688803224926	-0.3143357404297069	-0.29079693588961564	-0.45103575501598253	0.5704864644327409	0.5168016136575969	-0.6191316830552033	5.0083055	-1.2574939
EQU24_RS05735		group 1 truncated hemoglobin	CDS	other	0.574250657160718	0.9906140473492925	0.0	-0.21151366770677937	0.2980129898133326	1.3107650690463246	2.230044088390976	-0.11889392716907553	0.8636533693087369	-1.2081564846950428	2.14481674445165	2.1028029929547913	3.209132658822573	-0.08064263057706617	-0.68998145536083	7.4155884	-8.669046
EQU24_RS05740		2Fe-2S iron-sulfur cluster binding domain-containing protein	CDS	other	0.37301028767738886	0.7254060726545966	0.0	-0.028012298346472626	0.2452490805333751	0.7948872137581413	1.5483784712571695	0.11776714918535476	0.6647069832214164	-0.7529657806588217	1.1942751927529451	1.0845537025603977	2.5333976607143533	0.4597231946486607	-0.2573751378299213	7.2584186	-8.518452
EQU24_RS05745		hypothetical protein	CDS	other	-0.16905113318800208	-0.8031538552187465	0.0	-0.19605550031692595	-0.09574385812254861	0.19748648368045751	0.6859758470420396	0.13565623744501173	-0.32438548766572267	-1.2743401515148867	1.3591654307984842	1.2246784043347205	0.3300626902991976	-0.7260454523075186	0.06350307979773877	-5.5558143	-5.047655
EQU24_RS05750		cytochrome c	CDS	other	0.12782289654543186	0.2746532216068848	0.0	0.3024897086771824	-0.007460050906076278	0.6240986856679456	1.6409605338275468	-7.829987943527824e-05	0.0990105551240316	-1.7624858240621735	1.8817788396514685	1.6344947256733036	1.8931569337918341	0.10962866780062014	1.373951749098892	7.128339	-9.513419
EQU24_RS05755		nitric oxide reductase	CDS	other	0.1416465830112441	-0.153238637849791	0.0	-0.05545282181643908	-0.14866273421319146	0.07584096869828766	1.4844443059252201	0.3428987646188665	0.17079567521989242	-0.7738386590715813	1.195990739918937	1.0305839345668837	1.3708074064788993	-0.5466761205342804	0.1303740866304725	0.67898816	-9.209612
EQU24_RS05760		hypothetical protein	CDS	other	-0.37839492127224605	-0.23330028965294036	0.0	0.14995413635132676	0.023577146800857495	0.27599758425466187	1.567607806481408	0.9318837811337126	-0.37116805614415294	-1.0020065879821096	2.029687625811016	2.0397979082214563	1.668839528798203	-0.7680151132573333	1.290994822597148	6.7764425	-9.508279
EQU24_RS05765		hypothetical protein	CDS	other	-0.030742074140140255	-0.6383059994785082	0.0	-0.054266213330337806	-0.18953016844131765	-0.3461378484108951	0.908116325911879	0.3171593701990992	-0.15962174493126763	-0.7947968951722367	1.1191222402986793	1.1734046978818071	0.5875631163080112	-0.8124721056263203	0.43858308938238894	-0.61967933	-8.861074
EQU24_RS05770		DUF4071 domain-containing protein	CDS	other	-0.07695291721469101	-0.40354436506431174	0.0	-0.10958658621995566	-0.42655503516486554	-0.2256857826660432	0.16882023114186318	0.7271332608700489	-0.3789791907184261	-0.7871898936460248	1.1041627070166993	1.0953940477661082	0.3474075591963211	-1.0277716964437735	-0.08702042762552806	-4.054195	-7.737301
EQU24_RS05775		patatin family protein	CDS	other	-0.20906426231338246	-0.48802493887179343	0.0	-0.05818338406848546	-0.38199985960411653	-0.21296145920983378	0.3110058486020925	0.5548929726301386	-0.3751932804473953	-0.8189292310769587	1.0929578937048132	1.0644605003122738	0.2950062729952676	-0.8982219121030969	0.14639629721542288	-4.2379804	-7.300837
EQU24_RS05780		hypothetical protein	CDS	other	-0.4988658912815394	-0.4532349719094076	0.0	-0.32630562730990464	-0.3685621599169811	-0.34980607868357266	-0.13955041236942112	0.4287657479852368	-0.2909095226664426	-0.9598442740118069	0.8395475240771533	0.8103462276947004	-0.32197081987041	-1.1328822291672225	-0.6491997091969999	-6.0576706	-6.6337876
EQU24_RS05785		ISAs1 family transposase	CDS	other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.863711517328436	10.363192279292257	3.9564700087636027	-5.265949380183461	1.6072255241211626	3.0641987	-14.606203
